Date,Open,High,Low,Close
2014-08-21,15679.1,15680.45,15673.2,15673.2
2014-08-22,15818.8,15830.9,15815.55,15830.9
2014-08-25,15689.6,15701.5,15687.35,15688.6
2014-08-26,15644.35,15650.45,15640.3,15650.45
2014-08-27,15730.6,15740.5,15730.6,15736.7
2014-08-28,15721.45,15721.45,15704.55,15714.3
2014-09-01,16044.4,16060.2,16044.4,16060.2
2014-09-02,16124.95,16134.1,16118.6,16125.4
2014-09-03,16107.9,16113.8,16107.9,16113.8
2014-09-04,16030.35,16034.2,16028.75,16034.2
2014-09-05,15978.85,15983.75,15976,15980.05
2014-09-08,16197.2,16197.45,16190.1,16190.1
2014-09-09,16147.1,16158.45,16144.05,16154.2
2014-09-10,16178.75,16190.5,16178.55,16180.6
2014-09-11,16194.8,16198.9,16194.6,16195.8
2014-09-12,16268.65,16278.65,16268.65,16276.85
2014-09-15,16149.65,16151.45,16143.25,16143.25
2014-09-16,15817,15819.6,15814.65,15819.05
2014-09-17,15824.35,15825.75,15817.25,15822.05
2014-09-18,16142.15,16142.25,16134.35,16136.55
2014-09-19,16135.65,16144.55,16132.25,16132.35
2014-09-22,16156.05,16161.15,16152.9,16161.15
2014-09-23,15910.1,15912.95,15906.1,15907.15
2014-09-24,15719.3,15721.7,15719.25,15721.25
2014-09-25,15389.9,15389.9,15365.6,15370.9
2014-09-26,15617.1,15627.6,15617.1,15622.2
2014-09-29,15483.75,15492.2,15481.65,15481.65
2014-09-30,15370.2,15379.1,15359.35,15369
2014-10-01,15285.35,15291.3,15280.7,15291.3
2014-10-07,15170.9,15170.9,15157.7,15157.7
2014-10-08,15365.65,15371.8,15355.8,15355.8
2014-10-09,15718.45,15721.1,15715.45,15716.15
2014-10-10,15454.6,15463.95,15454,15463.95
2014-10-13,15670.85,15671.5,15656.35,15656.35
2014-10-14,15752,15760.4,15750.85,15755.65
2014-10-16,15509.35,15509.35,15503.4,15507.95
2014-10-17,15953.7,15958.25,15944.05,15956.55
2014-10-20,16224.7,16232.65,16224.7,16227.25
2014-10-21,16436.25,16442.9,16431,16441.2
2014-10-22,16443.95,16447.6,16440.45,16447.6
2014-10-27,16546.7,16554.05,16542.65,16552.8
2014-10-28,16669.2,16672.75,16667.7,16670.55
2014-10-29,16636.35,16645.2,16636.35,16645.2
2014-10-30,16755.75,16758,16744.6,16744.6
2014-10-31,17036.2,17041.15,17034.4,17040.05
2014-11-03,17118.3,17129.35,17118.25,17124.8
2014-11-05,17370.2,17377,17365.65,17371.6
2014-11-07,17366.1,17374.55,17366.1,17372.15
2014-11-10,17280.45,17283.8,17278.95,17278.95
2014-11-11,17427.9,17434.15,17427.8,17429.5
2014-11-12,17571.9,17581.4,17570.1,17581.4
2014-11-13,17431.25,17432.4,17425.65,17431.1
2014-11-14,17576.7,17579.6,17573.95,17575.55
2014-11-17,17613.85,17620.2,17610.1,17610.1
2014-11-18,17706.05,17707.05,17697.9,17697.9
2014-11-19,17584.35,17587.3,17580,17586.85
2014-11-20,17648.75,17661.5,17647.65,17651.5
2014-11-21,18068.15,18070.5,18059.7,18068.5
2014-11-24,18279.8,18287.05,18277.75,18287.05
2014-11-25,18028.1,18042.55,18028.1,18040.65
2014-11-26,17964.6,17965.55,17961.95,17965.55
2014-11-27,18036.4,18042.75,18034.5,18039.25
2014-11-28,18516.45,18527.75,18513.9,18527.4
2014-12-01,18519.25,18521.55,18513.85,18521.55
2014-12-02,18542.45,18546.85,18540.25,18546.85
2014-12-03,18631.1,18641,18631.1,18639.75
2014-12-04,18771.45,18780.55,18771.35,18773.6
2014-12-05,18709.05,18713.9,18706.7,18707.65
2014-12-08,18515.55,18519.1,18506.55,18513.3
2014-12-09,18305.2,18312.9,18301.6,18308
2014-12-10,18473.05,18485.05,18473.05,18484.8
2014-12-11,18398.3,18399.4,18386.45,18399.4
2014-12-12,18296.9,18301.75,18294.75,18301.15
2014-12-15,18385.65,18410.65,18385.65,18410.65
2014-12-16,17833.45,17837.95,17827.5,17837.95
2014-12-17,17880.8,17882.4,17870.1,17870.1
2014-12-18,18348.95,18356.3,18348.7,18353.65
2014-12-19,18476.75,18497.35,18476.75,18482.75
2014-12-22,18787.55,18801.15,18787.55,18799.5
2014-12-23,18588.2,18596,18585.9,18595.25
2014-12-24,18569.75,18582.7,18552.65,18582.7
2014-12-26,18552.85,18554,18547.65,18550.15
2014-12-29,18515.35,18515.35,18501.05,18514.8
2014-12-30,18670.8,18670.8,18655.6,18661.25
2014-12-31,18711.8,18722.85,18711.8,18718.45
2015-01-01,18761.25,18764.4,18759.75,18759.75
2015-01-02,19088.5,19097.05,19084.2,19097.05
2015-01-05,19016.35,19019.9,19009,19019.9
2015-01-06,18407.85,18408.45,18396.45,18396.45
2015-01-07,18359.8,18369.3,18359.8,18369.3
2015-01-08,18691.75,18697.4,18686.5,18694.2
2015-01-09,18588.9,18598.05,18587.15,18598.05
2015-01-12,18809.35,18809.35,18803.9,18808.75
2015-01-13,18721.4,18728.7,18717.7,18724.75
2015-01-14,18633.75,18638.25,18631.3,18636.85
2015-01-15,19147.9,19147.9,19134.65,19134.65
2015-01-16,19208.6,19214.7,19208.6,19208.65
2015-01-19,19409,19409,19401.45,19401.45
2015-01-20,19776.9,19782.15,19761.1,19761.1
2015-01-21,19822.15,19832.5,19817.75,19819.9
2015-01-22,19932.2,19935.4,19926.2,19931.65
2015-01-23,20059.7,20064.8,20051.8,20051.8
2015-01-27,20541.7,20564.1,20541.7,20544.25
2015-01-28,20458.7,20468.1,20456.4,20468.1
2015-01-29,20519.2,20528.6,20512.8,20512.8
2015-01-30,19854.1,19854.8,19835.65,19835.65
2015-02-02,19894.45,19913.8,19894.45,19902.9
2015-02-03,19327.4,19334.45,19321.2,19329.95
2015-02-04,19124.4,19157.05,19124.4,19157.05
2015-02-05,19036.1,19056.65,19036.1,19047.85
2015-02-06,18792.3,18796.65,18787.9,18788.3
2015-02-09,18386.75,18409.9,18384.55,18409.9
2015-02-10,18792.75,18810.25,18788.1,18803.7
2015-02-11,18931.4,18947.55,18929.05,18929.05
2015-02-12,19154.55,19171.2,19154.55,19164.55
2015-02-13,19353.6,19362.15,19353.2,19353.2
2015-02-16,19150.35,19156.75,19147.45,19156.75
2015-02-18,19304.6,19311.55,19298.75,19303.9
2015-02-19,19212,19217.85,19202.25,19217.85
2015-02-20,19050.7,19054.55,19048.65,19050.3
2015-02-23,18842.85,18852.35,18841.95,18852.35
2015-02-24,18866.3,18887,18862.9,18887
2015-02-25,18728.15,18742.95,18727,18729.45
2015-02-26,18525,18539.55,18519.9,18538.35
2015-02-27,19109.45,19114.45,19102.6,19104
2015-02-28,19765.2,19776.9,19765.2,19772.1
2015-03-02,20004.95,20010.55,20004.5,20010.55
2015-03-03,19965.8,19970.9,19960.85,19962.8
2015-03-04,19596.6,19612.45,19596.6,19608.7
2015-03-05,19751.75,19766.25,19748.45,19760.25
2015-03-09,19119.55,19122.9,19112.65,19114.9
2015-03-10,19086.6,19101.45,19085.55,19096.5
2015-03-11,19062.8,19074.8,19062.8,19074.8
2015-03-12,19139.15,19143.65,19132.25,19140.6
2015-03-13,18816.25,18819.5,18813.95,18818.65
2015-03-16,18881.4,18886.05,18878.3,18882.2
2015-03-17,19090.9,19100.75,19086.4,19086.4
2015-03-18,19102.05,19115.85,19100.15,19111.2
2015-03-19,18751.4,18754.5,18741.55,18754.5
2015-03-20,18634.55,18635.7,18625.75,18635.7
2015-03-23,18442.8,18446.55,18437.1,18442.3
2015-03-24,18329.55,18332.95,18319.1,18326.6
2015-03-25,18272.35,18282.65,18272.35,18273.4
2015-03-26,17974.7,17993.75,17971.45,17980.2
2015-03-27,18066.4,18067.55,18057.65,18067
2015-03-30,18402.25,18403,18401,18401
2015-03-31,18186.45,18186.45,18165.3,18165.3
2015-04-01,18649.35,18649.35,18633.75,18633.75
2015-04-06,18589.15,18596.75,18588.85,18593.45
2015-04-07,18506.9,18507.15,18504.1,18504.1
2015-04-08,18426,18426.8,18416.5,18418.55
2015-04-09,18873.9,18873.9,18865.3,18870.45
2015-04-10,18772.8,18780.95,18772.45,18773.45
2015-04-13,18788.35,18789.6,18777.35,18789.6
2015-04-15,18659.45,18665.6,18651.8,18665.6
2015-04-16,18610.25,18613.65,18600.5,18600.75
2015-04-17,18357.8,18365.65,18355.95,18363.5
2015-04-20,18144.4,18153.85,18141.35,18153.3
2015-04-21,18185.15,18192.4,18183.45,18191.75
2015-04-22,18257,18260.45,18246.8,18246.8
2015-04-23,18219.85,18226.7,18214.5,18225
2015-04-24,18028.3,18028.3,18011.65,18013.85
2015-04-27,17774.2,17784.25,17770.2,17774.7
2015-04-28,18181.4,18193.7,18181.4,18193.6
2015-04-29,18322.7,18341.15,18321.5,18341.15
2015-04-30,18382.3,18394.25,18379.9,18389.75
2015-05-04,18511.3,18517.15,18507.65,18512.95
2015-05-05,18464.45,18470.1,18457.9,18457.9
2015-05-06,17777.35,17784.95,17773.7,17778.95
2015-05-07,17343.5,17349.2,17335.6,17335.6
2015-05-08,17762.4,17782.9,17762.25,17782.9
2015-05-11,18187.8,18193.35,18179.6,18193.35
2015-05-12,17626.05,17632.75,17618.95,17618.95
2015-05-13,18113.75,18118.1,18111.2,18114.65
2015-05-14,18132.1,18132.4,18125.3,18126.5
2015-05-15,18169.9,18174.85,18167.3,18172.4
2015-05-18,18412.85,18421.5,18412.85,18415.05
2015-05-19,18369.85,18381.85,18367.65,18367.65
2015-05-20,18524.55,18530.85,18522.95,18524.3
2015-05-21,18534.35,18539.9,18531.35,18535
2015-05-22,18400.9,18403.15,18392.25,18399.7
2015-05-25,18324.05,18328.2,18323.85,18328.2
2015-05-26,18370.4,18373.35,18362.85,18362.85
2015-05-27,18555.35,18558.95,18541.9,18544.15
2015-05-28,18464.7,18484.1,18464.7,18477.65
2015-05-29,18732.15,18732.15,18711.9,18720.95
2015-06-01,18607.95,18613.9,18602,18611.65
2015-06-02,17939.65,17953.45,17935.1,17953.45
2015-06-03,17795.15,17797.1,17782.4,17783.75
2015-06-04,17704.5,17717.6,17703.05,17715.05
2015-06-05,17527.15,17527.4,17515.55,17523
2015-06-08,17398.8,17408.8,17396.15,17406.85
2015-06-09,17471.4,17478.15,17464,17472.7
2015-06-10,17708.1,17708.1,17699.65,17699.65
2015-06-11,17272.55,17275.9,17264.2,17275.9
2015-06-12,17515.6,17520.4,17508.4,17520.4
2015-06-15,17425.05,17433.05,17425.05,17426
2015-06-16,17646.45,17647.65,17635.85,17635.85
2015-06-17,17566.5,17590.25,17565.7,17578.95
2015-06-18,17726.5,17732.6,17721.7,17732.6
2015-06-19,17935.3,17935.3,17920.2,17920.9
2015-06-22,18339.8,18345.9,18338.8,18339.8
2015-06-23,18391.55,18394.05,18388.65,18389.8
2015-06-24,18316,18316.95,18311.7,18311.7
2015-06-25,18522.35,18522.35,18506.1,18518
2015-06-26,18373.95,18384.4,18372.65,18384.4
2015-06-29,18287.75,18291.75,18268.45,18268.45
2015-06-30,18286.85,18290.25,18281,18287
2015-07-01,18589.15,18606.9,18588,18606.7
2015-07-02,18579.35,18589.35,18577.6,18586.15
2015-07-03,18753.4,18754.05,18746.7,18746.7
2015-07-06,18855.9,18855.9,18838.8,18838.8
2015-07-07,18816.95,18818.65,18807.35,18811.75
2015-07-08,18443.35,18455.35,18441.2,18455.35
2015-07-09,18514.05,18529.3,18514.05,18529.3
2015-07-10,18699.1,18703,18689.7,18691.85
2015-07-13,18900.6,18900.65,18888.8,18899.3
2015-07-14,18736.4,18739.75,18736.05,18736.6
2015-07-15,18833.5,18836.7,18825.05,18835
2015-07-16,19182,19183.8,19171.95,19176.25
2015-07-17,19104.9,19107.45,19100.5,19107.45
2015-07-20,19024.25,19024.25,19019.45,19023.35
2015-07-21,18721,18726.2,18720.75,18725.1
2015-07-22,19003.3,19007.1,18998.65,19004.9
2015-07-23,18864.75,18864.75,18854.1,18856.6
2015-07-24,18645.05,18651.3,18640.2,18640.2
2015-07-27,18235.15,18240.15,18230,18240.15
2015-07-28,18288.65,18300.65,18288.65,18292.95
2015-07-29,18314.2,18314.2,18304.35,18304.35
2015-07-30,18453.4,18458.1,18446.8,18449.35
2015-07-31,18697.45,18717.3,18697.45,18717.3
2015-08-03,18885,18895.5,18884.1,18895.5
2015-08-04,19001.75,19001.75,19001.75,19001.75
2015-08-05,18921.8,18940.9,18921.8,18939.6
2015-08-06,19018.4,19034.15,19016,19030.05
2015-08-07,18916.4,18929,18916.4,18925.7
2015-08-10,18785.3,18785.3,18785.3,18785.3
2015-08-11,18636.05,18647.05,18635.2,18638.9
2015-08-12,18084.5,18086.25,18078,18078
2015-08-13,18251.3,18251.3,18251.3,18251.3
2015-08-14,18746.05,18747.65,18728.1,18728.1
2015-08-17,18784.6,18796.4,18783.9,18783.9
2015-08-18,18786.35,18786.35,18770.45,18770.45
2015-08-19,18711.9,18715,18705.6,18705.8
2015-08-20,18315.3,18335.7,18315.3,18317.55
2015-08-21,18025.25,18036.55,18025.25,18031.6
2015-08-24,16786.05,16801.1,16744.25,16759.15
2015-08-25,17223.3,17241.45,17223.3,17238.2
2015-08-26,16908.35,16918.9,16904.95,16908.25
2015-08-27,17237.95,17247.2,17231.1,17247.2
2015-08-28,17192.65,17192.65,17192.65,17192.65
2015-08-31,17135.95,17135.95,17135.95,17135.95
2015-09-01,16522.1,16524.15,16516.55,16521.35
2015-09-02,16245.65,16258.85,16243.2,16258.85
2015-09-03,16546.55,16555.5,16546.55,16555.5
2015-09-04,16134.3,16149.7,16134.3,16147.1
2015-09-07,15781.65,15797.1,15766.05,15780.15
2015-09-08,16364,16369.15,16356.9,16365.8
2015-09-09,16589.95,16596.15,16574.1,16579.4
2015-09-10,16674.45,16701.05,16672.05,16679.15
2015-09-11,16584.5,16612.4,16583.55,16596.7
2015-09-14,16876.75,16895.8,16876.5,16895.8
2015-09-15,16689.4,16710.2,16686.4,16698.8
2015-09-16,16951.5,16956.3,16942.5,16942.65
2015-09-18,17382.85,17423.2,17371.75,17422.3
2015-09-21,17563.1,17571.3,17559.2,17564.2
2015-09-22,16965.4,16970.15,16946.25,16946.25
2015-09-23,17292.6,17308.55,17290.1,17302.75
2015-09-24,17207,17217.35,17198.05,17198.05
2015-09-28,17125.4,17139.85,17117,17117
2015-09-29,17238.2,17242.45,17231.2,17242.45
2015-09-30,17208,17221.35,17206.7,17220
2015-10-01,17155,17156.55,17147.15,17147.15
2015-10-05,17678.5,17691.9,17677.15,17677.95
2015-10-06,17609.9,17615.65,17603.1,17604.75
2015-10-07,17622,17630.75,17617,17618.6
2015-10-08,17466.85,17474.25,17463.5,17466.15
2015-10-09,17570.05,17572.4,17556.15,17569.9
2015-10-12,17559.35,17566.1,17553.75,17560.35
2015-10-13,17548.75,17563.2,17540.65,17550.25
2015-10-14,17549.65,17554.1,17541.55,17542.7
2015-10-15,17702.65,17706.9,17694.95,17701.05
2015-10-16,17934.15,17935.7,17919.6,17925.65
2015-10-19,17865.15,17865.15,17842.6,17845.35
2015-10-20,17822,17822,17806.45,17814.7
2015-10-21,17686.9,17695.1,17680.75,17693.85
2015-10-23,17943.4,17945.4,17925.15,17935.45
2015-10-26,17813.75,17815.8,17798.65,17808
2015-10-27,17780.8,17788.3,17770.25,17771.5
2015-10-28,17397.75,17404.45,17395.55,17404.45
2015-10-29,17191.1,17207,17191.1,17200.1
2015-10-30,17344.85,17348.05,17330.95,17335.4
2015-11-02,17338.4,17347.7,17330.65,17339.25
2015-11-03,17297.3,17309.45,17284.5,17284.5
2015-11-04,17185.2,17194.9,17183.2,17186.6
2015-11-05,17015.25,17020.9,17002.55,17013.45
2015-11-06,17105.65,17113.55,17085.5,17113.55
2015-11-09,16978.85,16986.7,16975.55,16978
2015-11-10,16823.65,16836.6,16820.75,16833.75
2015-11-13,16951.65,16954,16942.85,16951.95
2015-11-16,17180.65,17183.9,17164,17170.45
2015-11-17,17115.35,17125.75,17108.45,17112.85
2015-11-18,16794.3,16795.95,16787.55,16789.6
2015-11-19,17066.55,17073,17047.6,17059.65
2015-11-20,17055.85,17066.5,17043.7,17054.3
2015-11-23,17043.05,17054.85,17041.65,17047.1
2015-11-24,17008,17017.35,17004.85,17014.3
2015-11-26,17057.45,17068.55,17050.3,17063.95
2015-11-27,17359.1,17362.7,17347.85,17362.7
2015-11-30,17403.55,17411.85,17398.35,17405.75
2015-12-01,17389.15,17405.3,17383.45,17395.55
2015-12-02,17198.85,17203.5,17193.5,17195.15
2015-12-03,17089.95,17104.9,17089.85,17098
2015-12-04,16919,16934.3,16916,16922.4
2015-12-07,16951.4,16955.1,16945.35,16952.4
2015-12-08,16794.9,16802.9,16790.4,16795.95
2015-12-09,16676.95,16690,16675.6,16689.15
2015-12-10,16708.15,16715.7,16698.4,16701.95
2015-12-11,16338.85,16347.75,16337.3,16346.35
2015-12-14,16342.75,16344.8,16334.9,16344.8
2015-12-15,16350.35,16353.8,16341.4,16346
2015-12-16,16602.2,16609.25,16585.05,16585.05
2015-12-17,16722.3,16729.6,16717.25,16724.8
2015-12-18,16610,16611.2,16599.1,16600.8
2015-12-21,16795,16802.75,16792.4,16798.8
2015-12-22,16740.35,16752.7,16733.8,16738.7
2015-12-23,16895.75,16901.6,16889.1,16896.95
2015-12-24,16828.65,16838.8,16828.3,16833.35
2015-12-28,16978.7,16988.35,16971.25,16986.2
2015-12-29,17002.75,17024.65,17000.85,17012.5
2015-12-30,16922.8,16929.75,16919.45,16926.9
2015-12-31,16900.15,16913.75,16899.4,16904.15
2016-01-01,17037.95,17042.9,17026.05,17034.65
2016-01-04,16607.25,16616.8,16594.75,16594.75
2016-01-05,16536.95,16540.8,16532.05,16539.25
2016-01-06,16440.5,16448.4,16438.5,16438.5
2016-01-07,16065.5,16073,16060.25,16069.75
2016-01-08,16167.9,16169.9,16155.7,16166.9
2016-01-11,16035,16039.95,16028.75,16035
2016-01-12,15741.25,15752.55,15734,15748.3
2016-01-13,15846.4,15851.15,15833.7,15833.7
2016-01-14,15583.3,15614.1,15581.15,15589.65
2016-01-15,15182.4,15212.7,15179,15202.45
2016-01-18,15014.25,15021.2,15010.55,15015.9
2016-01-19,15293.15,15299.4,15289.25,15293.75
2016-01-20,14961.55,14975.5,14955.55,14970.4
2016-01-21,15102.6,15114.65,15100.95,15108.35
2016-01-22,15501.7,15523.55,15499.6,15518.5
2016-01-25,15562.55,15563.1,15545.8,15547.85
2016-01-27,15527.45,15529.25,15516.6,15519.35
2016-01-28,15369.05,15407.45,15368.15,15404.45
2016-01-29,15513.7,15526.15,15495.75,15514.85
2016-02-01,15320.6,15333.1,15320.6,15330.5
2016-02-02,15061.6,15063.4,15039,15046.75
2016-02-03,14841.35,14862.2,14835,14846.15
2016-02-04,14900.85,14913.55,14900.85,14904.5
2016-02-05,15192.95,15209.5,15184.7,15209.5
2016-02-08,14964.35,14969.8,14960.1,14968.25
2016-02-09,14869.55,14881.6,14867.55,14878.9
2016-02-10,14604.5,14607.85,14594.05,14595.65
2016-02-11,14027.2,14052.4,14023.45,14042.7
2016-02-12,13906.4,13923.1,13903.3,13919.8
2016-02-15,14425.15,14432.75,14424.05,14426.4
2016-02-16,14158.7,14164.25,14146.3,14155.8
2016-02-17,14171.85,14186.1,14167.7,14169.45
2016-02-18,14280.5,14285.6,14271.9,14273.8
2016-02-19,14321.65,14340.3,14317.65,14340.3
2016-02-22,14382.9,14389.9,14377.05,14377.05
2016-02-23,14011.35,14015.95,14007.85,14013.8
2016-02-24,13794.5,13804.95,13794.2,13804.95
2016-02-25,13540.55,13568.6,13537.15,13551.95
2016-02-26,13811.3,13817.35,13803.8,13814.6
2016-02-29,14026.25,14036.5,14012.55,14017.85
2016-03-01,14427.25,14437.3,14426.4,14426.85
2016-03-02,15113.05,15129.3,15110.05,15129.3
2016-03-03,15168.35,15179.05,15165.2,15168.8
2016-03-04,15382.7,15395.9,15376.2,15388.35
2016-03-08,15148.75,15151.25,15140.7,15145.7
2016-03-09,15261.45,15284.1,15260.45,15281.9
2016-03-10,15182.8,15201.6,15180.6,15189.8
2016-03-11,15206.75,15208.35,15190.25,15198.9
2016-03-14,15268.15,15278.15,15260.35,15261.7
2016-03-15,15322.35,15328.45,15314.65,15322.3
2016-03-16,15471.65,15489.5,15467.35,15484.1
2016-03-17,15345,15350.8,15344.3,15350.35
2016-03-18,15658.4,15665.7,15648.7,15653.5
2016-03-21,15925.25,15927,15917.3,15924.6
2016-03-22,15948.15,15953.2,15936.15,15937.85
2016-03-23,15874.1,15879.8,15870.65,15872.05
2016-03-28,15672,15678.45,15665.8,15669.65
2016-03-29,15667.45,15676.05,15663.8,15664.45
2016-03-30,16135.1,16144.55,16129.35,16144.55
2016-03-31,16148.55,16153.45,16127.9,16141.2
2016-04-01,16168.55,16171.2,16154.5,16167
2016-04-04,16202.3,16202.3,16186.55,16186.55
2016-04-05,15670.85,15681.55,15662.95,15667.45
2016-04-06,15664.1,15674.55,15664.1,15672.1
2016-04-07,15540.6,15541.3,15531.25,15537.7
2016-04-08,15578.75,15591.65,15575.95,15589.55
2016-04-11,15814.5,15816.8,15798.8,15798.8
2016-04-12,15891.8,15897,15890.15,15896.85
2016-04-13,16231.8,16249.95,16231.35,16249.95
2016-04-18,16214.5,16217,16204.95,16204.95
2016-04-20,16381.65,16381.65,16372.1,16373.85
2016-04-21,16596.85,16602.2,16588.85,16591.6
2016-04-22,16727.4,16729.3,16719.95,16723.4
2016-04-25,16713.75,16728,16706,16728
2016-04-26,16990.1,17000.65,16988.1,16994.2
2016-04-27,16873.4,16881.6,16868.05,16868.05
2016-04-28,16716.2,16716.5,16694.65,16699.95
2016-04-29,16764.1,16771.8,16756.8,16766.85
2016-05-02,16538.4,16544.45,16535.85,16543.35
2016-05-03,16408.9,16413.2,16403.15,16409.9
2016-05-04,16267.8,16270.7,16261.6,16269
2016-05-05,16299.35,16299.95,16292.15,16299.95
2016-05-06,16308.85,16314.6,16303.8,16311.3
2016-05-09,16670.5,16684,16666.3,16679.5
2016-05-10,16800.15,16805.45,16784.85,16788.1
2016-05-11,16763.45,16768.75,16748.5,16756.2
2016-05-12,16957.3,16962,16949.8,16955.6
2016-05-13,16721.2,16724.95,16713.6,16713.6
2016-05-16,16745.05,16745.65,16732.45,16737.3
2016-05-17,16745.3,16750.3,16739.9,16750.3
2016-05-18,16747.85,16752.25,16739.95,16739.95
2016-05-19,16554,16557.65,16538.8,16540.4
2016-05-20,16484.05,16485.1,16468.4,16469.9
2016-05-23,16384.6,16386.35,16373.35,16376.05
2016-05-24,16492.7,16500.2,16490.05,16491.15
2016-05-25,16993.05,16998.5,16985.7,16988.7
2016-05-26,17381.9,17386.95,17353.2,17353.2
2016-05-27,17513,17520.9,17505.45,17510.35
2016-05-30,17499.1,17504.1,17495.15,17495.15
2016-05-31,17597.45,17605.7,17590.6,17593.5
2016-06-01,17452.3,17454.5,17447.2,17453.7
2016-06-02,17565.6,17567.05,17557.5,17564.95
2016-06-03,17667.9,17671.5,17662.4,17662.4
2016-06-06,17664,17674.85,17664,17673.2
2016-06-07,17942.5,17948.8,17939.65,17945.65
2016-06-08,17933.9,17941.65,17928.95,17935.75
2016-06-09,17878.8,17878.8,17854.4,17868.35
2016-06-10,17828.9,17838.75,17823.8,17826.55
2016-06-13,17601.95,17608.75,17589.15,17608.75
2016-06-14,17670.65,17678.1,17669,17676.15
2016-06-15,17895.55,17904.7,17885.05,17885.4
2016-06-16,17648.75,17650.2,17638.85,17645.8
2016-06-17,17696.5,17699.7,17685.1,17685.5
2016-06-20,17705.3,17713.45,17702.05,17708.9
2016-06-21,17601.55,17601.55,17585.65,17585.65
2016-06-22,17632.75,17635.9,17610.8,17610.8
2016-06-23,17891.2,17903.95,17888.9,17897.6
2016-06-24,17399.85,17413.85,17391.7,17413.75
2016-06-27,17506.1,17511.5,17502,17503.6
2016-06-28,17559.95,17561.75,17552.15,17558.3
2016-06-29,17680.4,17689,17675.1,17685.35
2016-06-30,17930.7,17940.65,17910.5,17914
2016-07-01,17961.4,17966.4,17955.8,17955.8
2016-07-04,18103.8,18107.45,18097.6,18104.7
2016-07-05,18003.15,18013.65,18003.1,18006.7
2016-07-07,18086.25,18086.25,18073.65,18073.65
2016-07-08,18011.2,18014.2,18004.8,18008.65
2016-07-11,18398.2,18401.8,18390.15,18398.9
2016-07-12,18665.55,18669,18659.45,18661.4
2016-07-13,18608,18618.35,18603.85,18611
2016-07-14,18841.55,18847.7,18829.6,18835.9
2016-07-15,18959.3,18960.25,18949.25,18954.7
2016-07-18,18907.1,18907.1,18885,18890.9
2016-07-19,18915.25,18926.45,18915.15,18925.85
2016-07-20,18958.3,18963.45,18957.25,18960.5
2016-07-21,18659.95,18669.8,18659.95,18665.05
2016-07-22,18705.7,18722.4,18701.3,18706.35
2016-07-25,18962.45,18972.95,18957.75,18972.95
2016-07-26,18861.15,18862.7,18847.8,18857.85
2016-07-27,19008.85,19019.95,19002.75,19002.75
2016-07-28,19073.25,19088.25,19062.55,19083.15
2016-07-29,18971.2,18974.5,18950.35,18950.35
2016-08-01,18778.35,18785.6,18771.8,18771.8
2016-08-02,18732.05,18734.85,18723.9,18726.2
2016-08-03,18596.15,18599.4,18583.05,18585.5
2016-08-04,18650.2,18650.2,18627.7,18627.7
2016-08-05,18903.45,18910.25,18901.2,18903.1
2016-08-08,18912,18915.15,18904.75,18912.65
2016-08-09,18935.7,18942.2,18927.55,18927.55
2016-08-10,18636.55,18641.35,18611.25,18624.75
2016-08-11,18661.6,18671.1,18657.7,18657.7
2016-08-12,18929,18942.7,18928.15,18931.65
2016-08-16,18984.75,18991.95,18976.65,18976.65
2016-08-17,19029.05,19036,19026.65,19031.05
2016-08-18,19323.3,19335.3,19321.6,19335.3
2016-08-19,19416.35,19429.7,19415,19424
2016-08-22,19333.9,19341.85,19328.9,19337.05
2016-08-23,19365,19370.45,19359.85,19366.85
2016-08-24,19350.85,19356.3,19341.9,19346.8
2016-08-25,19293.85,19305.45,19288.2,19294
2016-08-26,19197.45,19202.8,19188.05,19188.05
2016-08-29,19230.5,19237.2,19222.85,19225.25
2016-08-30,19529.9,19533.35,19526.55,19531.25
2016-08-31,19803.35,19809,19777.45,19788.2
2016-09-01,19806.95,19822.3,19803.55,19818
2016-09-02,19900.55,19911.25,19891.85,19891.85
2016-09-06,20448.25,20459.45,20438.35,20444.95
2016-09-07,20446.8,20448.1,20437.1,20442.7
2016-09-08,20410.8,20416.5,20404.75,20407.15
2016-09-09,20259.95,20262.6,20246.65,20247.45
2016-09-12,19816,19818.25,19798.9,19798.9
2016-09-14,19940,19942.5,19927.8,19939.4
2016-09-15,19861.15,19867.45,19857.2,19866.7
2016-09-16,19886.6,19889.45,19868.7,19868.7
2016-09-19,19906.75,19913.6,19901.95,19904.35
2016-09-20,19855.6,19865.55,19850.8,19863.75
2016-09-21,19829.25,19835.95,19825.7,19828.9
2016-09-22,20087.45,20091.75,20076.35,20079.5
2016-09-23,19874.75,19888.2,19866.6,19868.8
2016-09-26,19592.8,19607.15,19585.4,19604.7
2016-09-27,19541.2,19559.7,19529.6,19553.15
2016-09-28,19664.35,19667.05,19656.55,19660.8
2016-09-29,19238.35,19303.3,19202.25,19233.05
2016-09-30,19313.6,19330.85,19311.2,19323.2
2016-10-03,19591.95,19596.25,19589.05,19589.05
2016-10-04,19675.3,19675.3,19672.7,19672.7
2016-10-05,19504.25,19536.85,19504.25,19536.85
2016-10-06,19389.35,19395.05,19389.35,19395.05
2016-10-07,19410.15,19410.15,19399.65,19400.1
2016-10-10,19394.65,19394.65,19378.55,19378.55
2016-10-13,18975.2,18975.2,18954.25,18954.25
2016-10-14,19015.4,19020.15,19015.4,19020.15
2016-10-17,19084.4,19084.4,19070.4,19070.4
